date,year,aircraft_type,category,manoeuvre,fit,mac,loc,fio,obstacle,enviro,weather,bird_strike,structural,mechanical,incapacitation,event_name,practice,air_race,demo,demo_prac,flypast,flypast_prac,photo_opp,race_practice,aero_comp,flight_test,military,civilian,formation_team,drone_show,pilot_error,pilot_killed,pilot_injured,crew_kill,crew_inj,pax_kill,pax_inj,spec_kill,spec_inj,pub_kill,pub_inj,para_killed,para_inj,fatalities,casualties,location,country,remarks,contributing_factor,man_factor,machine_factor,medium_factor,mission_factor,management_factor,continent
1916-08-15,1916,Unknown,Fighter Propeller,Landing,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,8.0,0.0,0.0,0.0,0.0,0,0,Maryland ,USA,,,1,0,0,0,0,
1916-08-23,1916,CWL SK-1 Slowik,Fighter Propeller,Unknown,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Warsaw,Poland,,,0,1,0,0,0,
1920-07-05,1920,Nieuport 28,Fighter Propeller,Spin,0,0,0,0.0,0,0,0,0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Maryland ,USA,,,0,1,0,0,0,
1920-09-03,1920,Unknown,Light Utility ,Crazy Flying,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,California,USA,,,1,0,0,0,0,
1921-05-30,1921,Unknown,Light Utility,Wing Walker Transferring Car to Plane,0,0,0,1.0,Spectator enclosure,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,16.0,0.0,0.0,0.0,0.0,0,1,Wisconsin,USA,,,0,0,0,0,0,
1921-06-05,1921,Unknown,Light Utility,Loop,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,New York,USA,,,0,1,0,0,0,
1921-06-05,1921,Parachutist,Parachuting ,Parachuting,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Massachusetts,USA,,,0,0,0,0,0,
1921-06-10,1921,Unknown,Light Utility,Unknown,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,8.0,0.0,0.0,0.0,0.0,0,0,California,USA,,,1,0,0,0,0,
1921-06-21,1921,Sopwith Snipe,Fighter Propeller,Loop,0,0,1,0.0,0,0,0,0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Upavon,UK,,,1,0,0,0,0,
1921-07-12,1921,Nieuport Goshawk,Fighter Propeller,Air Race,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,London,UK,,,0,0,0,0,0,
1921-08-08,1921,Parachutist,Parachuting,Parachuting,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Apeldoorn,Netherlands,,,0,1,0,0,0,
1921-09-24,1921,Unknown,Light Utility,Loop,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Minnesota,USA,,,1,0,0,0,0,
1921-10-04,1921,Wing Walker,Wing Walker,Wing Walking Transfer Car to Plane,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,"New Jersey, ",USA,Aircraft car transfer,,0,0,0,0,0,
1922-01-22,1922,Parachutist,Parachuting,Parachuting,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Askersund,Sweden,,,1,0,0,0,0,
1922-02-22,1922,Parachutist,Parachuting ,Parachuting,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,San Jose,USA,,,0,1,0,0,0,
1922-06-17,1922,De Havilland DH.4,Fighter Propeller,Turn,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Kentucky,USA,,,1,0,0,0,0,
1922-08-15,1922,Lubeck Travemunde Floatplane,Bomber Propeller,Bombing Demo,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,13.0,34.0,0.0,0.0,0.0,0.0,0,0,Puck,Poland,,,0,0,0,0,0,
1922-08-18,1922,Curtiss Oriole C6,Light Utility,Takeoff,0,0,0,1.0,Tree,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,Vermont,USA,,,0,0,0,0,0,
1922-09-07,1922,Unknown,Light Utility,Spin ,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,Vermont,USA,,,1,0,0,0,0,
1922-09-07,1922,Parachutist,Balloon,Parachuting,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Vermont ,USA,,,0,1,0,0,0,
1922-09-23,1922,Martin MB-1 Bomber,Bomber Propeller,Dive Pullout,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,New York,USA,,,1,0,0,0,0,
1923-06-23,1923,Bristol M.1 Monoplane,Racer,Air Race,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,London,UK,,,0,0,0,0,0,
1923-11-18,1923,De Havilland DH-4B,Bomber Propeller,Aerial Refuelling,0,0,0,1.0,Refuelling Pipe,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Texas,USA,1st Aerial Refuelling,,0,0,0,0,0,
1924-03-02,1924,Laird Swallow,Light Utility,Loop,0,0,0,0.0,0,0,0,0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Texas,USA,,,0,1,0,0,0,
1924-10-04,1924,Curtiss Racer,Racer,Air Race,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Ohio,USA,,,0,1,0,0,0,
1924-10-08,1924,Unknown,Light Utility,Unknown,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0.0,0.0,0,0,Virginia,USA,,,0,0,0,1,0,
1924-10-13,1924,Parachutist,Parachuting,Parachuting,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,Witchita,USA,,,0,1,0,0,0,
1925-06-07,1925,Curtiss Jenny,Light Utility,Takoff,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,Missouri,USA,,,1,0,0,0,0,
1925-08-23,1925,Unknown,Unknown,Engine Start,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Indiana,USA,,,0,0,0,0,0,
1926-04-18,1926,Wing Walker,Wing Walker,Wing walking free Fall from 50 ft into ocean,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Florida,USA,,,0,0,0,0,0,
1926-05-24,1926,Wing Walker,Wing Walker ,Wing Walking Hat Pickup,0,0,0,1.0,Spectator,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,Iowa,USA,,,0,0,0,0,0,
1926-08-15,1926,Parachutist,Parachuting,Parachuting,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Georgia,USA,,,0,0,0,0,0,
1927-04-21,1927,De Havilland DH.9,Bomber Propeller,Fly By,0,1,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,Melbourne ,Australia,,,0,0,0,1,0,
1927-05-09,1927,Sopwith SE 5A Camel,Fighter Propeller,Dive,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Canberra,Australia,,,1,0,0,0,0,
1927-05-25,1927,Curtiss P-1B Hawk,Fighter Propeller,Loop Outside,0,0,0,0.0,0,0,0,0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Ohio,USA,,,0,1,0,0,0,
1927-09-12,1927,Unknown,Light Utility ,Loop,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,New York,USA,,,0,0,0,0,0,
1927-11-21,1927,Parachutist,Parachuting ,Parachuting,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,California,USA,Parachute entangled with wing,,0,0,0,1,0,
1928-02-15,1928,Unknown,Unknown,Bombing Demo,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0.0,0.0,1.0,8.0,0.0,0.0,2,2,Georgia,USA,,,0,0,0,0,0,
1928-05-05,1928,Unknown,Light Utility ,Aerobatics Unknown,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,Ohio,USA,,,1,0,0,0,0,
1928-06-28,1928,Breguet 19,Fighter Propeller,Landing,0,0,0,1.0,Car,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Vincennes,France,,,0,0,0,0,0,
1928-10-11,1928,Fairey Fox,Fighter Propeller,Dive Pullout,0,0,0,0.0,0,0,0,0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Hendon,USA,,,0,1,0,0,0,
1928-11-11,1928,Monocoupe,Sport Aero,Air Race,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Idaho,USA,,,1,0,0,0,0,
1929-07-27,1929,Unknown,Unknown,Balloon Bursting,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,New York,USA,,,1,0,0,0,0,
1929-10-07,1929,Unknown,Unknown,Barrel Roll,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Pittsburgh,USA,,,1,0,0,0,0,
1929-10-07,1929,Parachutist,Parachuting,Parachuting,0,0,0,0.0,0,0,0,0,0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Pennsylvannia ,USA,,,0,1,0,0,0,
1929-11-11,1929,Unknown,Unknown,Opposition Pass,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Massachusetts,USA,,,1,0,0,0,0,
1930-03-30,1930,Unknown,Light Utility,Loop,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,New York,USA,,,1,0,0,0,0,
1930-04-27,1930,Wing Walker,Wing Walking,Wing Walking Transfer Airplane to Airplane,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Dusseldorf,Germany,,,0,0,0,0,0,
1930-04-27,1930,Unknown,Light Utility,Approach,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,9.0,20.0,0.0,0.0,0.0,0.0,0,0,Tennessee,USA,,,1,0,0,0,0,
1930-05-30,1930,Unknown,Unknown,Loop,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,West Virginia,USA,,,1,0,0,0,0,
1930-07-11,1930,Unknown,Unknown,Dive Pullout,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Michigan,USA,,,1,0,0,0,0,
1930-08-27,1930,Boeing F4B Biplane,Fighter Propeller,Air Race,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,7.0,0.0,0.0,0.0,0.0,1,1,Chicago,USA ,,,0,0,1,0,0,
1930-08-28,1930,Unknown,Unknown,Aerobatics Unknown,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0,2,Iowa,USA,,,0,0,0,1,0,
1930-08-29,1930,Fernic T.10,Experimental  Homebuilt,Air Race,0,0,0,0.0,0,0,0,0,0,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Chicago,USA,,,0,1,0,0,0,
1930-09-01,1930,Curtiss Hawk XFC-6,Fighter Propeller,Air Race,0,0,0,0.0,0,0,0,0,0,0,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Chicago,USA,,,0,0,0,0,0,
1930-09-14,1930,Parachutist,Parachuting,Parachuting,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,New York,USA,,,0,0,0,0,0,
1930-09-28,1930,Wing Walker ,Wing Walker,Wing Walking Transfer Aircraft to Aircraft,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,Stuttgart ,Germany,,,0,0,0,1,0,
1930-11-02,1930,Curtiss JN-4 Jenny Biplane,Trainer Propeller,Unknown,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,"New Jersey, ",USA,,,1,0,0,0,0,
1931-02-14,1931,Gee Bee Model E,Racer,Loop,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Atlanta,USA,,,1,0,0,0,0,
1931-04-30,1931,Unknown,Unknown,Unknown,0,0,0,0.0,0,0,0,0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Virginia,USA,,,0,1,0,0,0,
1931-05-17,1931,Laird Solution Biplane,Racer,Inverted Pass,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Nebraska,USA,,,1,0,0,0,0,
1931-06-13,1931,Avro Avian,Light Utility,Dive Pullout,0,0,0,0.0,0,0,0,0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Cambridge ,UK,,,0,1,0,0,0,
1931-07-25,1931,Douglas 0-32A,Trainer Propeller,Takeoff,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Salt Lake City,USA,,,0,0,0,1,0,
1931-09-12,1931,Gee Bee Model X Sportster,Racer,Unknown,0,0,0,0.0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Vermont,USA,1st FOD/1st bailout?,First bailout at display,0,0,1,0,0,
1931-12-05,1931,Gee Bee Model Z,Racer,High Speed Run,0,0,0,0.0,0,0,0,0,1,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Indianapolis,USA,,,0,1,0,0,0,
1932-05-13,1932,Unknown,Sport Aero,Loop,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Oklahoma,USA,,,1,0,0,0,0,
1932-05-22,1932,Ryan NYP,Light Utility,Turn Pylon,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2,California,USA,,,1,0,0,0,0,
1932-08-07,1932,American Eagle Biplane,Sport Aero,Opposition Pass,0,1,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Kansas,USA,,,0,0,0,1,0,
1932-09-03,1932,Curtiss Pusher + Autogyro,Light Utility + Autogyro,Fly By,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Ohio,USA,,,1,0,0,0,0,
1932-10-05,1932,Avro 504K,Trainer Propeller,Unknown,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Yorkshire ,UK,,,1,0,0,0,0,
1933-02-11,1933,Wright J6 Travellair,Sport Aero,Spin,0,0,1,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,San Diego ,USA,,,1,0,0,0,0,
1933-02-17,1933,Avro 621 Tutor,Trainer Propeller,Unknown,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Cape Town ,South Africa,,,1,0,0,0,0,
1933-05-27,1933,Parachutist,Parachuting,Parachuting,0,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Ontario,Canada,,,0,0,0,0,0,
1933-06-18,1933,Unknown,Sport Aero,Unknown,1,0,0,0.0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,40.0,0.0,0.0,0.0,0.0,1,1,Nancy,France,,,1,0,0,0,0,
1933-07-01,1933,Gee Bee R2,Racer,Loop,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Los Angeles,USA,,,1,0,0,0,0,
